"Antenna Algorithm Name","Technology","Direction","Channel Model","Clutter Type","2x2 (%)","4x4 (%)","8x8 (%)","3x3 (%)"
"Smart Antenna + MIMO","LTE","Uplink","ETU - 70 km/h","Forest_25m","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","ETU - 70 km/h","Forest_30m","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","ETU - 70 km/h","Forest_40m","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","ETU - 70 km/h","Forest_50m","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","ETU - 70 km/h","Forest_7m","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","ETU - 70 km/h","Grass","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","ETU - 70 km/h","Mean urban","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","ETU - 70 km/h","Narrow Road","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","ETU - 70 km/h","Open","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","ETU - 70 km/h","Openland","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","ETU - 70 km/h","Railway","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","ETU - 70 km/h","Residential","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","ETU - 70 km/h","Water","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","ETU - 70 km/h","Wide Road","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","10F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","11F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","12F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","1-2F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","13F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","14F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","15F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","16F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","17F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","18F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","19F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","20F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","21F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","22F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","23F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","24F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","25F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","26F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","27F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","28F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","29F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","30F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","31F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","32F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","33F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","34F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","35F-_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","3F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","4F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","5F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","6F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","7F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","8F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","9F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","Elevated Highway and Bridge","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","Forest_15m","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","Forest_20m","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","Forest_25m","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","Forest_30m","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","Forest_40m","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","Forest_50m","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","Forest_7m","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","Grass","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","Mean urban","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","Narrow Road","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","Open","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","Openland","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","Railway","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","Residential","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","Water","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 5 km/h","Wide Road","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","10F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","11F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","12F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","1-2F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","13F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","14F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","15F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","16F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","17F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","18F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","19F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","20F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","21F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","22F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","23F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","24F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","25F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","26F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","27F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","28F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","29F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","30F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","31F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","32F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","33F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","34F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","35F-_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","3F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","4F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","5F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","6F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","7F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","8F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","9F_Nodata","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","Elevated Highway and Bridge","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","Forest_15m","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","Forest_20m","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","Forest_25m","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","Forest_30m","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","Forest_40m","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","Forest_50m","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","Forest_7m","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","Grass","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","Mean urban","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","Narrow Road","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","Open","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","Openland","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","Railway","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","Residential","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","Water","100","100","100",""
"Smart Antenna + MIMO","LTE","Uplink","EVA - 70 km/h","Wide Road","100","100","100",""
"Automatic MIMO Switching","WiFi","Downlink","AMS","10F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","11F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","12F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","1-2F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","13F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","14F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","15F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","16F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","17F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","18F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","19F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","20F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","21F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","22F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","23F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","24F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","25F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","26F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","27F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","28F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","29F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","30F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","31F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","32F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","33F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","34F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","35F-_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","3F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","4F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","5F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","6F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","7F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","8F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","9F_Nodata","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","Elevated Highway and Bridge","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","Forest_15m","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","Forest_20m","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","Forest_25m","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","Forest_30m","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","Forest_40m","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","Forest_50m","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","Forest_7m","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","Grass","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","Mean urban","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","Narrow Road","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","Open","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","Openland","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","Railway","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","Residential","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","Water","100","100","100","100"
"Automatic MIMO Switching","WiFi","Downlink","AMS","Wide Road","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","10F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","11F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","12F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","1-2F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","13F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","14F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","15F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","16F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","17F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","18F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","19F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","20F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","21F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","22F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","23F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","24F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","25F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","26F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","27F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","28F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","29F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","30F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","31F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","32F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","33F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","34F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","35F-_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","3F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","4F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","5F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","6F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","7F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","8F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","9F_Nodata","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","Elevated Highway and Bridge","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","Forest_15m","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","Forest_20m","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","Forest_25m","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","Forest_30m","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","Forest_40m","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","Forest_50m","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","Forest_7m","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","Grass","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","Mean urban","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","Narrow Road","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","Open","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","Openland","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","Railway","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","Residential","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","Water","100","100","100","100"
"MIMO","WiFi","Downlink","MIMO","Wide Road","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","10F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","11F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","12F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","1-2F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","13F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","14F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","15F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","16F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","17F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","18F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","19F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","20F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","21F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","22F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","23F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","24F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","25F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","26F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","27F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","28F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","29F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","30F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","31F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","32F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","33F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","34F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","35F-_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","3F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","4F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","5F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","6F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","7F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","8F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","9F_Nodata","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","Elevated Highway and Bridge","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","Forest_15m","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","Forest_20m","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","Forest_25m","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","Forest_30m","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","Forest_40m","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","Forest_50m","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","Forest_7m","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","Grass","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","Mean urban","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","Narrow Road","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","Open","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","Openland","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","Railway","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","Residential","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","Water","100","100","100","100"
"Smart Antenna + AMS","WiFi","Downlink","SmartAntennaAMS","Wide Road","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","10F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","11F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","12F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","1-2F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","13F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","14F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","15F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","16F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","17F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","18F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","19F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","20F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","21F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","22F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","23F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","24F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","25F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","26F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","27F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","28F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","29F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","30F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","31F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","32F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","33F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","34F_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","35F-_Nodata","100","100","100","100"
"Smart Antenna + MIMO","WiFi","Downlink","SmartAntennaMIMO","3F_Nodata","100","100","100","100"
